date,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,Market,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,MW1,MW2,MW3,MW4,MW5,MW6,MW7,MW8,MW9,MW10,MW11,MW12,MW13,MW14,MW15,MW16,MW17,MW18,MW19,MW20,MW21,MW22,MW23,MW24,MW25,SENT
201411,0.3404,0.1851,-1.1355,-1.2877,-2.632,1.6201,-0.6077,-0.456,-1.0255,-0.8957,2.6206,2.6032,-0.3741,0.1202,0.1135,3.2992,3.0711,3.4978,0.748,-1.9606,3.5656,3.5963,3.3364,-0.2452,0.9892,2.541856724,0.00291747,0.002307329,0.002262513,0.00390225,0.00450883,0.009823272,0.006852428,0.007845844,0.006518008,0.00507464,0.013615155,0.01199182,0.009762472,0.011035745,0.006333261,0.035355956,0.027515409,0.019744909,0.015212995,0.011937115,0.214337755,0.243920616,0.155635116,0.073699778,0.097889313,0.004837107,0.003842626,0.004268579,0.005169031,0.006414575,0.008633281,0.006979821,0.007242381,0.006949984,0.004908673,0.014902307,0.013143909,0.010824786,0.00921268,0.005859454,0.0363919,0.026468383,0.019159703,0.015778661,0.010672428,0.385314119,0.172503553,0.104431867,0.075796235,0.040293957,-0.088007653
201412,6.0147,7.1282,5.4941,4.3786,3.9393,0.9928,3.3219,2.8073,2.6657,2.9172,1.7993,0.8518,0.4339,1.7029,0.2409,0.5545,-0.1189,0.5241,0.8105,0.7273,-1.2631,-1.4041,-0.1407,1.0522,2.3966,-0.067546373,0.002861301,0.002259646,0.002186404,0.003727005,0.004229947,0.009715101,0.006512151,0.007544127,0.006303051,0.00490978,0.01365356,0.011828279,0.009397352,0.010777119,0.006187931,0.035363034,0.027692239,0.019956865,0.014957871,0.011431193,0.216817411,0.246499813,0.1569322,0.071709147,0.096547472,0.004815003,0.003828294,0.004252114,0.005157846,0.006391688,0.008634627,0.006972836,0.007241378,0.00694406,0.004905798,0.014878234,0.013133804,0.01081316,0.009217986,0.005858358,0.03637205,0.026468823,0.019157675,0.015757819,0.01067409,0.384186504,0.173062061,0.104794115,0.07576179,0.040719888,-0.060662235
201501,-3.4533,-6.6892,-4.6202,-4.876,-5.2219,-1.3078,-4.4908,-4.4711,-4.6203,-7.1231,-0.6325,-1.5358,-3.9833,-4.83,-5.1496,-1.1619,-2.417,-1.0944,-1.5132,-3.7222,-0.774,-2.6801,-4.1152,-4.1501,-7.7373,-3.098544087,0.003041711,0.002410939,0.002309775,0.003860587,0.004383699,0.009707316,0.006663764,0.007778487,0.006355815,0.005064817,0.01393914,0.01196601,0.009461727,0.010750123,0.006203457,0.035651107,0.027389025,0.020117676,0.014460152,0.011530192,0.214567291,0.243616887,0.157078468,0.072574358,0.099117477,0.004794989,0.003815416,0.004236868,0.005147894,0.006370602,0.008636099,0.00696686,0.00724193,0.006938702,0.004904311,0.014856317,0.013124365,0.010802001,0.009222986,0.005857312,0.036353701,0.026467553,0.019157138,0.015733586,0.010676382,0.383058939,0.173591667,0.10515171,0.075734196,0.041158478,-0.034161042
201502,4.166,6.7739,6.2759,5.2173,5.48,7.2962,8.8607,6.5771,5.6768,4.9562,7.501,8.3191,8.6267,6.1714,5.6792,7.5537,7.0591,7.9941,5.3754,7.6508,6.0192,5.9564,6.5708,3.9635,5.8179,6.148150172,0.003036552,0.002326294,0.002278606,0.003755445,0.004253988,0.009788419,0.006439893,0.007683823,0.006187766,0.004864027,0.014080885,0.012011137,0.00939434,0.010580806,0.006085328,0.036441625,0.027271089,0.020577212,0.014721322,0.011211924,0.220103789,0.244973287,0.155505149,0.071939144,0.094488148,0.004775738,0.003802356,0.004221923,0.005137695,0.006349314,0.008638472,0.006960111,0.00724194,0.006932618,0.004901613,0.014837022,0.013116761,0.01079122,0.009226689,0.005855518,0.036342182,0.02646597,0.0191598,0.015710888,0.010675704,0.382020613,0.174109472,0.105480791,0.075700614,0.041544975,0.006884195
201503,-0.9142,2.6983,2.3151,1.9384,1.1665,3.2182,2.4343,0.6803,2.7476,1.2926,0.697,1.0343,1.7039,1.1208,0.9547,0.976,0.6059,1.2698,-0.5418,-0.5256,-1.0825,-2.1364,-2.286,-1.8429,-1.5704,-1.177102608,0.002981838,0.00235008,0.002269695,0.003729125,0.004191286,0.00995509,0.006644106,0.007759233,0.006086106,0.00483176,0.014318748,0.012324314,0.009670256,0.010624486,0.006093231,0.036772019,0.027656022,0.02104295,0.014120119,0.011406404,0.217625077,0.24560777,0.156620491,0.070642178,0.094677617,0.004755619,0.003788965,0.004206436,0.005127205,0.006326956,0.008642254,0.006954546,0.007242567,0.006925753,0.004898447,0.014818233,0.013111263,0.010781939,0.009230962,0.005853564,0.036332846,0.026466755,0.019166278,0.015683425,0.010676266,0.38091891,0.174651512,0.10583522,0.075656696,0.041947386,0.029655515
201504,-4.0181,-2.7586,-2.9134,-2.1958,-0.4924,-3.8862,-2.6332,-2.6879,0.063,-0.8077,-3.1511,-1.3389,-1.1912,-0.9456,-0.5391,-1.5283,-0.2803,-1.3172,-1.6939,0.5503,0.2144,1.2045,1.3872,3.0755,1.8797,0.630192949,0.002954435,0.00244556,0.002334295,0.003822038,0.004253055,0.010416467,0.006895923,0.007912545,0.006336511,0.004955393,0.014612713,0.012258828,0.00996458,0.010884362,0.006222999,0.037114491,0.02819147,0.021593754,0.014220073,0.011485727,0.217963642,0.243544294,0.155027774,0.070166864,0.094422206,0.004735848,0.003776548,0.004191881,0.005117757,0.006305743,0.008648611,0.006950862,0.007244197,0.00692091,0.004896315,0.014800942,0.013105572,0.01077505,0.009237218,0.005852612,0.036325731,0.026471624,0.019176174,0.01565723,0.010677597,0.379849814,0.175162655,0.106166944,0.075612959,0.042339205,0.036849297
201505,3.4829,5.0939,0.6679,0.2189,0.1162,3.0034,4.5503,2.9451,1.0393,-0.012,4.4456,2.3401,2.9826,2.0325,0.6142,2.2254,1.4441,2.7239,1.4267,-0.1522,1.5879,0.5833,1.2388,0.571,1.7018,1.338589639,0.002805448,0.002314047,0.002257943,0.003709465,0.004185685,0.009975191,0.006569094,0.007669692,0.006312414,0.004894737,0.014099796,0.012044315,0.009577052,0.010741243,0.006167213,0.035496713,0.028003054,0.020690351,0.013920025,0.011502527,0.21749171,0.245337826,0.156418751,0.072063151,0.095752557,0.004715168,0.003763303,0.004176848,0.0051076,0.006283942,0.008652128,0.00694494,0.007243866,0.006915935,0.004893683,0.014780763,0.013098516,0.010765876,0.009242941,0.005851595,0.03630951,0.026475074,0.01917972,0.01562942,0.010678686,0.378785264,0.175680886,0.106505368,0.075582884,0.042736086,0.039170101
201506,4.3462,2.2282,2.4269,2.0441,2.1547,1.3405,1.1249,-0.3006,0.0144,1.165,0.9317,0.2909,-0.8585,-2.2515,-0.2741,-1.4221,-0.3386,-2.0021,-2.1129,0.1172,-0.413,-3.3882,-1.7147,-3.2897,-0.5646,-1.556896397,0.002872963,0.002404829,0.002216885,0.003625512,0.004141789,0.010164891,0.006795135,0.007806141,0.006171918,0.004835623,0.014200188,0.012187899,0.009755502,0.010642741,0.006136273,0.03589293,0.028081612,0.021003034,0.013948625,0.011095736,0.218394372,0.243625447,0.156329646,0.071451224,0.096219084,0.004695177,0.003750769,0.004161662,0.005097123,0.006261837,0.008657373,0.006941002,0.007244919,0.00691003,0.004890811,0.014761441,0.013093266,0.010758261,0.009247944,0.005850429,0.03629681,0.026479832,0.019185694,0.01560151,0.010676447,0.377727848,0.176188739,0.106840932,0.07554507,0.043135075,0.041434253
201507,-5.4807,-1.2798,-4.7273,-5.5114,-6.4953,-0.205,-1.3565,-1.0728,-4.0375,-4.5121,1.8336,0.1341,-3.3361,-3.4606,-6.5061,2.3091,0.2952,-0.2814,0.6366,-1.9314,3.1595,3.3662,0.4872,-0.0104,0.7131,1.601184001,0.002485106,0.002416395,0.002357058,0.003369473,0.004416975,0.008435257,0.006738285,0.006224351,0.007059655,0.005206996,0.013695965,0.010465058,0.011773723,0.0092963,0.007647325,0.034892615,0.031577912,0.023424568,0.017047116,0.009725973,0.279197512,0.230884847,0.121424204,0.08356323,0.066674104,0.004673805,0.003739742,0.004145993,0.005083725,0.006242353,0.008647877,0.006937895,0.007234057,0.006907792,0.004890267,0.01474231,0.013073817,0.010759161,0.009245897,0.005861026,0.036271963,0.026510804,0.019204104,0.015590633,0.010667201,0.377126498,0.17665176,0.106874203,0.075602279,0.043314837,-0.008000296
201508,-8.6277,-6.829,-4.8195,-3.5786,-1.1441,-10.1489,-5.4615,-3.5303,-4.5964,-4.4431,-7.9382,-5.5574,-3.5754,-5.1513,-2.8606,-8.2073,-5.1761,-4.6607,-3.5135,-5.4969,-5.9196,-6.551,-5.5625,-5.2929,-7.68,-6.024289471,0.002318725,0.002342146,0.002216912,0.003125182,0.004071812,0.008310124,0.006523325,0.006033474,0.006685012,0.004874342,0.013763078,0.010124532,0.011231319,0.008859597,0.006939679,0.034891365,0.031016374,0.022616616,0.016932801,0.009408972,0.283488566,0.235344792,0.120272056,0.082442651,0.06616655,0.00465071,0.003727911,0.004129105,0.005068536,0.006220124,0.008636095,0.00693287,0.007221801,0.006902731,0.004887202,0.014721663,0.013051875,0.010756432,0.009240723,0.005866553,0.036244056,0.026537399,0.019216527,0.015578289,0.010655706,0.376561501,0.177149007,0.106897406,0.075653435,0.043492344,-0.067094742
201509,-8.5181,-9.2266,-5.7732,-4.004,-5.701,-9.7199,-5.1043,-5.11,-2.7143,-5.3062,-6.1683,-4.3348,-5.1349,-5.9492,-5.4638,-5.774,-4.0329,-4.2776,-3.1249,-4.4784,-1.6941,-2.8829,-1.5106,-1.8957,-5.6612,-2.93828063,0.002239339,0.002328614,0.002248807,0.003198661,0.004271711,0.007899795,0.006577538,0.006204715,0.006800664,0.004961327,0.013510354,0.010190176,0.011541049,0.008954418,0.00717737,0.034161011,0.031346975,0.02297609,0.017411685,0.009469085,0.284172765,0.233321598,0.120902275,0.083018163,0.065115816,0.004627802,0.003716389,0.004113018,0.005054535,0.006199807,0.008621881,0.006928327,0.007211489,0.006898099,0.004884414,0.014700014,0.013031762,0.010755762,0.009235932,0.005872815,0.036212583,0.026564178,0.019229272,0.015567789,0.010644483,0.37605208,0.177605582,0.106920418,0.075702149,0.043649419,-0.134386227
201510,6.4731,6.6763,5.4338,5.4391,4.4327,2.882,7.0931,6.725,5.1786,5.2528,3.9386,6.1619,7.7321,4.9573,6.9772,5.8629,7.1528,7.3026,2.4289,6.3063,8.5443,8.7059,8.7673,6.1524,7.6495,7.789917279,0.002070644,0.002151705,0.002186715,0.003159361,0.004124927,0.007305361,0.006443539,0.006038693,0.006824869,0.004792944,0.012988511,0.010064829,0.010808097,0.008584994,0.006995852,0.033225894,0.031049407,0.022697131,0.017006565,0.009331123,0.288147403,0.233869945,0.122781371,0.083947436,0.063402682,0.004604401,0.00370412,0.004097357,0.005041087,0.006179241,0.008604584,0.006923263,0.007200738,0.006893804,0.004880926,0.01467561,0.013012213,0.010750613,0.009229254,0.005877837,0.03617526,0.026588436,0.019239929,0.015554526,0.010632639,0.375586258,0.178056618,0.10694991,0.075753039,0.043788334,-0.177255951
201511,5.3443,4.7097,3.1148,3.2032,2.3162,8.0536,2.5502,2.982,5.124,5.0101,1.9898,2.0607,0.7961,2.8124,2.5775,1.1495,0.7554,0.9153,1.5876,0.7794,0.0797,0.156,-0.287,0.1065,3.2265,0.641458651,0.002050285,0.002102331,0.00214395,0.003069557,0.004002416,0.006989507,0.006415986,0.005879784,0.006673636,0.004642902,0.01255279,0.009931944,0.010825426,0.008379051,0.006959685,0.032696931,0.030925648,0.022637854,0.015961257,0.008966487,0.289811235,0.236205613,0.123981503,0.082834868,0.063359353,0.004580797,0.003691487,0.004081199,0.005026599,0.006157618,0.008586171,0.006918942,0.007189261,0.006889135,0.004877094,0.014648475,0.012991185,0.010746045,0.009221318,0.005883508,0.036133892,0.026615858,0.019252353,0.015535614,0.010617856,0.3750849,0.178542134,0.106989983,0.075802422,0.043936154,-0.2383594
201512,-3.7072,-5.3385,-4.8352,-5.3926,-4.5744,-3.0162,-4.7046,-5.1007,-5.6725,-6.5341,-2.9788,-4.7788,-4.6915,-6.0066,-9.037,-3.3226,-3.0833,-4.5438,-5.6684,-6.6697,-1.365,-0.964,-1.4991,-2.2901,-4.1752,-2.195844872,0.00215295,0.002194565,0.002157377,0.003153928,0.00405406,0.007419378,0.006510398,0.006032289,0.006954522,0.004851912,0.012754637,0.00992778,0.010860719,0.008449893,0.007106214,0.03296004,0.031019149,0.022425716,0.016145301,0.00899121,0.288731382,0.234612668,0.123006362,0.082387179,0.06514037,0.004558266,0.003679713,0.004065481,0.005012906,0.006136925,0.008570413,0.006915076,0.007178788,0.006886233,0.004874466,0.014621456,0.01297064,0.010741581,0.009213697,0.005889938,0.036093513,0.026643064,0.019263049,0.015517498,0.010603069,0.374576035,0.179023992,0.107018775,0.075846994,0.044098432,-0.303155765
201601,-13.5668,-14.3844,-9.5559,-6.3504,-7.5591,-17.7712,-6.5087,-8.3152,-6.9679,-8.2935,-12.0376,-6.9215,-6.9038,-6.4112,-7.1787,-9.9121,-6.7637,-6.3083,-6.8457,-8.0478,-6.0523,-3.4429,-4.247,-3.5378,-12.0553,-5.839192684,0.002126549,0.002094385,0.002072089,0.003050487,0.003936126,0.007383687,0.006258971,0.00578079,0.006636095,0.004649878,0.012415396,0.009695461,0.010610183,0.008141481,0.006619948,0.032680548,0.030843013,0.021502204,0.015594129,0.008596863,0.292007512,0.238154347,0.124127425,0.080998989,0.064023444,0.004536022,0.003667505,0.004049708,0.004999029,0.0061162,0.008554384,0.006909475,0.007166557,0.006881234,0.004870659,0.014593651,0.012949145,0.010735102,0.009204517,0.005892847,0.036054094,0.026668221,0.019267529,0.015496681,0.010587313,0.37410817,0.179517601,0.107043179,0.075883257,0.044247919,-0.350958333
201602,-3.1528,0.4097,0.0316,-1.5399,0.4446,-1.5595,0.5433,1.6538,1.4975,0.2154,-0.1425,1.6095,2.3535,0.9355,1.8657,0.9954,1.8651,0.1972,0.9047,-2.0455,0.2347,-0.2786,1.2384,0.0412,-6.4208,-0.073858012,0.00195706,0.001914268,0.002000894,0.003012457,0.003880918,0.006447605,0.006131554,0.005655209,0.006564729,0.004500615,0.011420298,0.009632827,0.010543771,0.008133972,0.006369459,0.031319614,0.030370061,0.021494736,0.015504034,0.008432499,0.292627596,0.243624227,0.125041059,0.083433517,0.059987021,0.004513977,0.003655082,0.00403457,0.004985955,0.006096581,0.008534153,0.006903945,0.007154449,0.006876494,0.004866291,0.014562297,0.012929259,0.010729459,0.00919647,0.005894045,0.036008778,0.026688614,0.019271051,0.015475058,0.010571748,0.373679014,0.180017894,0.107060947,0.075931296,0.044362573,-0.393111239
201603,3.8868,8.4494,6.3154,6.7929,6.4856,8.5936,7.0696,8.3806,7.3753,8.6358,6.0429,7.4123,7.8594,10.6333,11.5547,8.0756,7.4357,9.5807,8.763,9.738,6.4741,6.2911,6.5994,7.4237,7.509,6.921240117,0.001902233,0.001902346,0.001993595,0.002972983,0.003876047,0.006371886,0.006191665,0.005772703,0.006688564,0.004522966,0.011257023,0.00982347,0.010830739,0.007984876,0.006508199,0.031766522,0.031041968,0.021333154,0.015347467,0.008254735,0.293534867,0.243540368,0.126736215,0.083524267,0.056321141,0.004491523,0.003642748,0.00401934,0.00497287,0.00607691,0.008512796,0.006898336,0.00714336,0.006872644,0.004862256,0.014528826,0.012910578,0.010726116,0.009187416,0.005896036,0.035963025,0.026712941,0.019274378,0.01545312,0.010555812,0.373267796,0.180509851,0.107087601,0.075980432,0.044453288,-0.410954436
201604,3.1406,2.6113,2.8646,1.7056,5.8833,4.5544,0.0647,-0.035,2.6526,3.5598,1.0007,-0.4313,1.611,3.5352,4.5492,1.9821,0.47,1.9953,1.6294,5.2832,-0.7462,-1.0324,2.5617,2.6151,7.1049,0.86164665,0.001830982,0.001935344,0.001986454,0.002976763,0.00386364,0.006424055,0.006216745,0.005809515,0.006651436,0.004602327,0.010898695,0.009892667,0.010788438,0.008280016,0.00680111,0.032189732,0.030554924,0.021305295,0.015620874,0.008486943,0.292894008,0.242515101,0.126667195,0.084038057,0.056769684,0.004467491,0.003629742,0.004003204,0.004958877,0.006056247,0.008490701,0.006892261,0.007132123,0.00686828,0.004858306,0.014491145,0.012891111,0.010721879,0.009179373,0.005899891,0.035918698,0.026735426,0.019277183,0.015433919,0.010540179,0.372828325,0.181014213,0.10712331,0.076033148,0.044554966,-0.421186209
201605,1.0168,2.314,1.4751,-0.852,-1.5678,3.3827,2.0274,0.7878,2.1458,1.3177,3.5366,1.6848,0.5872,0.8092,1.1051,3.3202,1.8408,4.6247,1.4329,1.8307,1.7135,2.1254,2.1479,-0.5115,1.9386,1.788057195,0.001881669,0.001966239,0.002037433,0.002938816,0.004036095,0.006697658,0.006147142,0.005656316,0.006805114,0.004749698,0.010973201,0.009819238,0.010927162,0.00854602,0.007090333,0.032717264,0.030069129,0.021308345,0.01582608,0.008904524,0.286734774,0.238362132,0.129297596,0.086000815,0.060507206,0.004442937,0.003616286,0.003986791,0.004944334,0.006036134,0.00846853,0.006884824,0.007120117,0.00686465,0.004854852,0.01445262,0.012870717,0.010718535,0.009173297,0.005905804,0.035873845,0.026753792,0.019279633,0.015416938,0.010528187,0.372358242,0.181487888,0.107176642,0.076101852,0.044682552,-0.413144256
201606,-4.328,-1.4714,-0.7996,0.7508,0.9197,-0.3953,1.3172,-0.9152,-1.6774,-0.0155,0.9604,-2.4276,-0.1016,-0.7821,-1.8866,-0.81,-1.1906,-0.7879,-0.6672,-4.1962,0.0293,-0.0188,2.4678,1.0751,-6.6304,-0.168070945,0.001846085,0.001965027,0.002010594,0.002855001,0.003888977,0.006784317,0.006172216,0.005606774,0.006839879,0.004730915,0.010971865,0.009821106,0.01081233,0.008470999,0.007050587,0.033266279,0.030076352,0.021919561,0.015783697,0.008912339,0.286748518,0.239112353,0.129774079,0.083923461,0.06065669,0.004417091,0.003602313,0.003969504,0.004928856,0.006014493,0.008445895,0.006877246,0.007107423,0.006860925,0.004850727,0.014413544,0.012849838,0.010714513,0.009166958,0.005911695,0.035831722,0.026773496,0.019287044,0.015400094,0.010516421,0.371878133,0.181973361,0.107238897,0.076157428,0.044812382,-0.400000746
201607,4.7601,6.1527,6.9428,4.882,5.4659,8.1321,6.4853,5.885,4.7906,6.202,7.0772,5.1119,6.5707,4.1375,6.1846,5.0933,4.0066,3.2952,2.3626,6.3325,5.1692,3.5238,1.6391,1.0121,4.3946,3.966435827,0.002097415,0.002060845,0.002242572,0.003535423,0.003533943,0.006274721,0.00523445,0.00629781,0.006586291,0.004065283,0.012586298,0.011018576,0.009507367,0.009185236,0.006333687,0.036020854,0.028482837,0.018580984,0.016489567,0.009669116,0.317579162,0.215320446,0.124705016,0.077646111,0.064945989,0.00439388,0.003589412,0.003956134,0.004917067,0.005991271,0.008416371,0.006863795,0.007098738,0.006855344,0.004843226,0.014384967,0.012834449,0.0107012,0.009164547,0.005911654,0.035821633,0.026777292,0.019270388,0.01539421,0.010510429,0.371526505,0.182247687,0.107368817,0.076182889,0.044978096,-0.360441724
201608,2.9035,2.6976,4.6173,4.0922,3.1549,0.1146,3.1204,2.06,3.1124,3.1159,-1.0211,2.3889,3.7059,2.169,1.5313,1.1165,0.6213,2.1063,-0.7417,5.8641,-0.7653,-0.3844,-0.1331,2.4578,4.5693,0.472489856,0.002117469,0.002108156,0.002274409,0.003560772,0.003555211,0.006389005,0.005369798,0.00642661,0.006547159,0.004160248,0.012855171,0.011161003,0.009526357,0.009218919,0.006038301,0.036475404,0.028539887,0.018488296,0.016260927,0.009891748,0.321673258,0.214608462,0.12195537,0.075572874,0.065225186,0.004372682,0.003577202,0.003943335,0.004905306,0.005968363,0.00839151,0.006851977,0.007091395,0.006849753,0.004836347,0.014361876,0.012820508,0.010688515,0.009162417,0.00591025,0.035819053,0.026782594,0.019253497,0.015387361,0.010505627,0.371188691,0.182516872,0.10747748,0.076191074,0.045146314,-0.324588979
201609,11.758,2.4778,4.4024,3.0218,1.8342,5.4514,1.6063,0.9389,0.8998,0.906,-0.3852,0.5352,0.3084,1.3657,1.2988,-0.533,-0.2628,1.0836,-0.0395,-0.3356,0.5354,0.2102,0.7505,-2.6055,0.2005,0.249357511,0.002161713,0.002170438,0.002352991,0.003700314,0.003653487,0.006278156,0.005383195,0.006573353,0.006608415,0.004245783,0.012652102,0.011265347,0.009787641,0.00942867,0.006143353,0.036317045,0.028344776,0.018902369,0.016161508,0.010482697,0.318761478,0.214009733,0.119025759,0.077418133,0.068171544,0.004351593,0.003565245,0.003931294,0.004894456,0.00594604,0.008364531,0.006839939,0.007084854,0.006844161,0.004829803,0.014335175,0.012806641,0.010676587,0.009160926,0.005909243,0.035813504,0.026784956,0.019238644,0.015378683,0.010504407,0.370849685,0.18278082,0.10756382,0.0762125,0.045332494,-0.314480876
201610,-10.7532,-9.3608,-6.9465,-3.6635,-3.1605,-9.7891,-6.8073,-5.5663,-2.5762,-4.6861,-4.767,-4.7654,-3.1027,-2.8557,-3.655,-3.5852,-1.9328,-0.9032,-2.1272,-0.5416,-2.3875,-1.9682,-2.0589,0.6502,2.3609,-1.919206764,0.002385839,0.002186034,0.002448588,0.003757241,0.003691319,0.006618556,0.005464738,0.006627877,0.006659025,0.004281457,0.012595481,0.011216995,0.009803849,0.009536975,0.006213255,0.035616357,0.027683499,0.019080506,0.016112332,0.010426155,0.320167523,0.214112772,0.119786204,0.07525867,0.068268753,0.004332307,0.003553472,0.003920238,0.004884251,0.005924431,0.008339293,0.006829039,0.007079055,0.006839242,0.004823556,0.01430629,0.012792624,0.010665041,0.009160644,0.005909061,0.03580257,0.02678242,0.019225826,0.0153701,0.010503119,0.370509157,0.183047808,0.107657834,0.076223029,0.045519593,-0.301724066
201611,7.2922,9.1922,13.6269,13.82,13.6372,9.4682,10.1892,13.2739,16.1118,14.4825,5.9795,8.9058,10.2405,13.2134,17.1316,3.5836,6.9976,7.2609,7.3008,16.5863,1.0353,3.7952,4.4613,6.4541,14.1119,4.955466644,0.002138452,0.001983877,0.002327197,0.003691727,0.003631639,0.005987144,0.005130074,0.006395417,0.006552992,0.004169177,0.011974463,0.010722081,0.009584674,0.009467544,0.00611644,0.034658962,0.027670112,0.019308548,0.01610726,0.010579655,0.319143098,0.214283273,0.119680778,0.077387719,0.071307698,0.004312905,0.003541234,0.003908951,0.004874109,0.00590308,0.008312543,0.006816769,0.007072095,0.006833517,0.00481706,0.014277565,0.012777445,0.010652557,0.009159969,0.005908164,0.035789983,0.026780097,0.019215837,0.015360706,0.010502362,0.370170397,0.183311,0.107740158,0.07624174,0.045719758,-0.285647954
201612,1.3174,3.8032,2.4463,7.9733,4.2587,-2.69,1.308,2.4454,4.479,4.0647,0.5654,1.6515,1.5122,2.0957,1.8114,0.1101,0.1111,1.2094,1.7131,2.0205,1.2278,1.3036,2.2612,3.9459,4.1541,1.835744882,0.002194938,0.002049329,0.002493884,0.004015439,0.003904395,0.006264266,0.005342846,0.006891293,0.007271803,0.004561522,0.011963574,0.011156485,0.009983353,0.010237701,0.006768887,0.034315745,0.028291781,0.019588291,0.016246585,0.011781028,0.306660079,0.212454785,0.119315893,0.078618019,0.077628078,0.004294122,0.003529504,0.003898706,0.004866108,0.005883249,0.008288117,0.006805906,0.007068506,0.006832688,0.00481319,0.014250102,0.012764605,0.010642454,0.009164118,0.005912054,0.035775685,0.026782627,0.01920752,0.015351511,0.010509524,0.369728144,0.183577414,0.107819051,0.076266275,0.045968819,-0.281671326
